logTeff,logg,F218W,F225W,F275W,F336W,F390W,F438W,F475W,F555W,F606W,F625W,F775W,F814W,F105W,F110W,F125W,F140W,F160W,F218W_Av0.5,F225W_Av0.5,F275W_Av0.5,F336W_Av0.5,F390W_Av0.5,F438W_Av0.5,F475W_Av0.5,F555W_Av0.5,F606W_Av0.5,F625W_Av0.5,F775W_Av0.5,F814W_Av0.5,F105W_Av0.5,F110W_Av0.5,F125W_Av0.5,F140W_Av0.5,F160W_Av0.5,F218W_Av1,F225W_Av1,F275W_Av1,F336W_Av1,F390W_Av1,F438W_Av1,F475W_Av1,F555W_Av1,F606W_Av1,F625W_Av1,F775W_Av1,F814W_Av1,F105W_Av1,F110W_Av1,F125W_Av1,F140W_Av1,F160W_Av1,F218W_Av2,F225W_Av2,F275W_Av2,F336W_Av2,F390W_Av2,F438W_Av2,F475W_Av2,F555W_Av2,F606W_Av2,F625W_Av2,F775W_Av2,F814W_Av2,F105W_Av2,F110W_Av2,F125W_Av2,F140W_Av2,F160W_Av2,F218W_Av5,F225W_Av5,F275W_Av5,F336W_Av5,F390W_Av5,F438W_Av5,F475W_Av5,F555W_Av5,F606W_Av5,F625W_Av5,F775W_Av5,F814W_Av5,F105W_Av5,F110W_Av5,F125W_Av5,F140W_Av5,F160W_Av5,F218W_Av10,F225W_Av10,F275W_Av10,F336W_Av10,F390W_Av10,F438W_Av10,F475W_Av10,F555W_Av10,F606W_Av10,F625W_Av10,F775W_Av10,F814W_Av10,F105W_Av10,F110W_Av10,F125W_Av10,F140W_Av10,F160W_Av10,F218W_Av20,F225W_Av20,F275W_Av20,F336W_Av20,F390W_Av20,F438W_Av20,F475W_Av20,F555W_Av20,F606W_Av20,F625W_Av20,F775W_Av20,F814W_Av20,F105W_Av20,F110W_Av20,F125W_Av20,F140W_Av20,F160W_Av20
4.25,1.5,0.38697457,0.35232112,0.15348835,-0.287273,-1.1328546,-1.5157428,-1.5726247,-1.6352941,-1.6662085,-1.7014467,-1.7860825,-1.8076704,-2.003032,-2.0199761,-2.057394,-2.0737681,-2.0902014,-1.086655,-0.9783634,-0.8814198,-1.1243501,-1.8607676,-2.1876278,-2.1843174,-2.1778364,-2.1483142,-2.1382065,-2.1189852,-2.1179712,-2.194877,-2.1947594,-2.2024934,-2.196725,-2.19296,-2.545869,-2.276087,-1.9090325,-1.960263,-2.586891,-2.8588488,-2.7924533,-2.7163432,-2.6263747,-2.5737722,-2.4510102,-2.4263816,-2.3861575,-2.3684263,-2.3473525,-2.319446,-2.295642,-5.4105725,-4.775365,-3.944021,-3.6285515,-4.0339546,-4.199295,-3.9980087,-3.7811868,-3.570579,-3.4413342,-3.1123931,-3.0374124,-2.7670326,-2.7124393,-2.6363502,-2.5641825,-2.5007794,-13.010908,-11.593322,-9.906419,-8.604395,-8.337057,-8.204671,-7.530607,-6.879875,-6.3143272,-6.01593,-5.074714,-4.822825,-3.896347,-3.7186174,-3.497609,-3.2927737,-3.114418,-18.321993,-17.169022,-18.048162,-16.775784,-15.402973,-14.827658,-13.173803,-11.7601795,-10.650347,-10.219149,-8.271269,-7.64091,-5.7360353,-5.3162513,-4.914255,-4.4886546,-4.131397,-23.307932,-22.053333,-23.222607,-26.95827,-28.882076,-27.267881,-23.881456,-20.790512,-18.82429,-18.362638,-14.407403,-12.810527,-9.276601,-8.2801695,-7.6813145,-6.8150034,-6.1444154
4.25,2.0,0.38697457,0.35232112,0.15348835,-0.287273,-1.1328546,-1.5157428,-1.5726247,-1.6352941,-1.6662085,-1.7014467,-1.7860825,-1.8076704,-2.003032,-2.0199761,-2.057394,-2.0737681,-2.0902014,-1.086655,-0.9783634,-0.8814198,-1.1243501,-1.8607676,-2.1876278,-2.1843174,-2.1778364,-2.1483142,-2.1382065,-2.1189852,-2.1179712,-2.194877,-2.1947594,-2.2024934,-2.196725,-2.19296,-2.545869,-2.276087,-1.9090325,-1.960263,-2.586891,-2.8588488,-2.7924533,-2.7163432,-2.6263747,-2.5737722,-2.4510102,-2.4263816,-2.3861575,-2.3684263,-2.3473525,-2.319446,-2.295642,-5.4105725,-4.775365,-3.944021,-3.6285515,-4.0339546,-4.199295,-3.9980087,-3.7811868,-3.570579,-3.4413342,-3.1123931,-3.0374124,-2.7670326,-2.7124393,-2.6363502,-2.5641825,-2.5007794,-13.010908,-11.593322,-9.906419,-8.604395,-8.337057,-8.204671,-7.530607,-6.879875,-6.3143272,-6.01593,-5.074714,-4.822825,-3.896347,-3.7186174,-3.497609,-3.2927737,-3.114418,-18.321993,-17.169022,-18.048162,-16.775784,-15.402973,-14.827658,-13.173803,-11.7601795,-10.650347,-10.219149,-8.271269,-7.64091,-5.7360353,-5.3162513,-4.914255,-4.4886546,-4.131397,-23.307932,-22.053333,-23.222607,-26.95827,-28.882076,-27.267881,-23.881456,-20.790512,-18.82429,-18.362638,-14.407403,-12.810527,-9.276601,-8.2801695,-7.6813145,-6.8150034,-6.1444154
4.25,2.5,0.38697457,0.35232112,0.15348835,-0.287273,-1.1328546,-1.5157428,-1.5726247,-1.6352941,-1.6662085,-1.7014467,-1.7860825,-1.8076704,-2.003032,-2.0199761,-2.057394,-2.0737681,-2.0902014,-1.086655,-0.9783634,-0.8814198,-1.1243501,-1.8607676,-2.1876278,-2.1843174,-2.1778364,-2.1483142,-2.1382065,-2.1189852,-2.1179712,-2.194877,-2.1947594,-2.2024934,-2.196725,-2.19296,-2.545869,-2.276087,-1.9090325,-1.960263,-2.586891,-2.8588488,-2.7924533,-2.7163432,-2.6263747,-2.5737722,-2.4510102,-2.4263816,-2.3861575,-2.3684263,-2.3473525,-2.319446,-2.295642,-5.4105725,-4.775365,-3.944021,-3.6285515,-4.0339546,-4.199295,-3.9980087,-3.7811868,-3.570579,-3.4413342,-3.1123931,-3.0374124,-2.7670326,-2.7124393,-2.6363502,-2.5641825,-2.5007794,-13.010908,-11.593322,-9.906419,-8.604395,-8.337057,-8.204671,-7.530607,-6.879875,-6.3143272,-6.01593,-5.074714,-4.822825,-3.896347,-3.7186174,-3.497609,-3.2927737,-3.114418,-18.321993,-17.169022,-18.048162,-16.775784,-15.402973,-14.827658,-13.173803,-11.7601795,-10.650347,-10.219149,-8.271269,-7.64091,-5.7360353,-5.3162513,-4.914255,-4.4886546,-4.131397,-23.307932,-22.053333,-23.222607,-26.95827,-28.882076,-27.267881,-23.881456,-20.790512,-18.82429,-18.362638,-14.407403,-12.810527,-9.276601,-8.2801695,-7.6813145,-6.8150034,-6.1444154
4.25,3.0,0.30197692,0.2570899,0.049422935,-0.3834968,-1.154382,-1.516737,-1.5818853,-1.6526437,-1.6887378,-1.72753,-1.8164185,-1.8357046,-2.0229414,-2.0405555,-2.0793142,-2.0954525,-2.1108766,-1.1726124,-1.0752978,-0.98540187,-1.2205198,-1.8809185,-2.1887476,-2.1940541,-2.1955562,-2.1711469,-2.164367,-2.1493356,-2.145857,-2.2148156,-2.2153888,-2.224421,-2.218399,-2.213629,-2.63283,-2.3745954,-2.012923,-2.0563786,-2.605722,-2.8600945,-2.8026655,-2.7344332,-2.649506,-2.6000097,-2.4813755,-2.4541123,-2.4061253,-2.3891053,-2.3692875,-2.3411098,-2.3163052,-5.4992647,-4.876377,-4.047706,-3.724558,-4.0503182,-4.2007923,-4.009161,-3.8000093,-3.5942888,-3.4677236,-3.1427875,-3.0648148,-2.7870576,-2.7332158,-2.6582997,-2.585825,-2.5214305,-13.07099,-11.690518,-10.008927,-8.700062,-8.347368,-8.206915,-7.544375,-6.9007487,-6.339558,-6.04276,-5.105198,-4.8491116,-3.9165401,-3.7396698,-3.5196016,-3.3143506,-3.135035,-18.342945,-17.192045,-18.090233,-16.869278,-15.407086,-14.831083,-13.190779,-11.783658,-10.67729,-10.246624,-8.301899,-7.6651335,-5.7564864,-5.3376923,-4.936317,-4.5101147,-4.151961,-23.328276,-22.07326,-23.242691,-26.981956,-28.888708,-27.27948,-23.901196,-20.81667,-18.852674,-18.390997,-14.438268,-12.831419,-9.29746,-8.302114,-7.7034974,-6.8362174,-6.1648865
4.25,3.5,0.23783532,0.18849719,-0.019830506,-0.44315174,-1.1788987,-1.5290145,-1.5972999,-1.6709245,-1.7085366,-1.7482575,-1.8377529,-1.8560103,-2.0378077,-2.0555456,-2.0945878,-2.1103735,-2.1251032,-1.2372059,-1.1445181,-1.05444,-1.280142,-1.904725,-2.2010765,-2.2096481,-2.2139535,-2.191024,-2.1851106,-2.1706765,-2.1660933,-2.229689,-2.2303894,-2.2396953,-2.2333128,-2.227852,-2.6978796,-2.4443533,-2.081748,-2.1159682,-2.6288438,-2.872474,-2.8184376,-2.7529452,-2.6694596,-2.620769,-2.502723,-2.4742758,-2.4210052,-2.4041162,-2.3845625,-2.3560162,-2.3305244,-5.564974,-4.9468336,-4.1161103,-3.7840838,-4.0721493,-4.2132735,-4.025285,-3.8187473,-3.6143885,-3.4885144,-3.1641498,-3.0848227,-2.8019514,-2.7482474,-2.6735764,-2.6007166,-2.5356426,-13.116831,-11.756326,-10.075855,-8.759399,-8.365954,-8.219698,-7.5614686,-6.920103,-6.360032,-6.063639,-5.126613,-4.868582,-3.9314735,-3.7547581,-3.5348833,-3.3291962,-3.1492255,-18.360485,-17.209929,-18.119104,-16.927374,-15.422147,-14.84434,-13.209032,-11.80375,-10.698157,-10.267627,-8.323431,-7.6835675,-5.77148,-5.3528576,-4.9516063,-4.524881,-4.166117,-23.344526,-22.089098,-23.258476,-26.999197,-28.902803,-27.294497,-23.920313,-20.837387,-18.873825,-18.412153,-14.460111,-12.848006,-9.312546,-8.31737,-7.7188,-6.850821,-6.178983
4.25,4.0,0.19249886,0.1410468,-0.066025645,-0.48189166,-1.2005451,-1.5416328,-1.6110623,-1.6856359,-1.7235997,-1.7634773,-1.8527218,-1.870655,-2.0485964,-2.0663152,-2.1053445,-2.1208313,-2.135079,-1.2827721,-1.192203,-1.1004506,-1.3188599,-1.9259381,-2.2137144,-2.2234745,-2.2286956,-2.206099,-2.2003303,-2.185651,-2.1807125,-2.2404783,-2.241159,-2.2504518,-2.243765,-2.2378252,-2.74367,-2.4922137,-2.1275778,-2.1546648,-2.6496358,-2.885132,-2.8323274,-2.7677183,-2.684546,-2.6359882,-2.5177035,-2.4888678,-2.4317951,-2.4148855,-2.3953185,-2.3664632,-2.3404949,-5.611024,-4.9948215,-4.1615877,-3.822739,-4.0921354,-4.2259707,-4.0392995,-3.8335798,-3.629496,-3.503733,-3.1791437,-3.0993545,-2.8127425,-2.7590156,-2.684331,-2.611153,-2.545608,-13.149629,-11.800587,-10.12018,-8.797935,-8.383839,-8.232511,-7.57582,-6.9350886,-6.3751845,-6.078854,-5.1416574,-4.882889,-3.9422677,-3.7655232,-3.5456336,-3.3395998,-3.1591768,-18.374256,-17.223488,-18.139236,-16.965132,-15.437557,-14.857335,-13.223773,-11.818892,-10.713337,-10.28283,-8.338595,-7.697373,-5.7822776,-5.3636146,-4.9623494,-4.5352287,-4.1760464,-23.357035,-22.101202,-23.270432,-27.011547,-28.91634,-27.307821,-23.935265,-20.852577,-18.888985,-18.427326,-14.475624,-12.860703,-9.323346,-8.328109,-7.72953,-6.8610573,-6.1888723
4.25,4.5,0.16043307,0.10791606,-0.09768836,-0.50817806,-1.2193459,-1.552691,-1.6223972,-1.6971189,-1.7349881,-1.7747458,-1.8635207,-1.8815913,-2.0565994,-2.0742543,-2.1131809,-2.1284215,-2.1423225,-1.3149585,-1.2254128,-1.1319786,-1.3451298,-1.944439,-2.224779,-2.2348237,-2.2401767,-2.2174766,-2.2115934,-2.1964538,-2.1916504,-2.2484796,-2.249094,-2.2582867,-2.2513516,-2.2450671,-2.7759705,-2.5254653,-2.1589742,-2.1809182,-2.6678405,-2.8962023,-2.843691,-2.7791967,-2.6959121,-2.6472464,-2.5285106,-2.4998066,-2.4397953,-2.4228168,-2.4031522,-2.3740458,-2.3477354,-5.6434216,-5.028023,-4.192729,-3.8489609,-4.109763,-4.2370534,-4.05069,-3.8450518,-3.6408393,-3.5149803,-3.18996,-3.110292,-2.8207393,-2.7669394,-2.6921623,-2.6187282,-2.552845,-13.173307,-11.831092,-10.150504,-8.824067,-8.399886,-8.243629,-7.5872803,-6.9465346,-6.3864603,-6.0900683,-5.152512,-4.8937926,-3.9502556,-3.7734244,-3.5534582,-3.347152,-3.166404,-18.385376,-17.234154,-18.153936,-16.99074,-15.451571,-14.868509,-13.235301,-11.83028,-10.724519,-10.293993,-8.349547,-7.708104,-5.7902513,-5.371482,-4.9701633,-4.542742,-4.183258,-23.367039,-22.110764,-23.279799,-27.02062,-28.92815,-27.319267,-23.94675,-20.863821,-18.900053,-18.438404,-14.486877,-12.870766,-9.331294,-8.335925,-7.737323,-6.8684945,-6.196056
4.25,5.0,0.13850592,0.08542055,-0.11915962,-0.52612877,-1.2356501,-1.5615015,-1.6311262,-1.705691,-1.743335,-1.7829099,-1.8712347,-1.8898079,-2.0624523,-2.0800521,-2.118863,-2.1339252,-2.147587,-1.3369464,-1.247933,-1.1533674,-1.3630685,-1.9605094,-2.2335894,-2.2435472,-2.2487357,-2.225807,-2.2197516,-2.2041698,-2.1998904,-2.2543306,-2.254887,-2.263968,-2.2568526,-2.2503302,-2.7980144,-2.5479887,-2.1802819,-2.198845,-2.6836767,-2.905013,-2.8524086,-2.7877421,-2.7042267,-2.655399,-2.5362291,-2.508069,-2.4456444,-2.4286056,-2.4088326,-2.3795443,-2.352997,-5.6654973,-5.0504813,-4.213879,-3.8668642,-4.125131,-4.2458644,-4.059396,-3.8535705,-3.6491218,-3.5231216,-3.1976843,-3.1185987,-2.8265848,-2.7727194,-2.6978407,-2.6242208,-2.5581045,-13.190001,-11.85184,-10.171143,-8.841905,-8.413901,-8.252441,-7.595947,-6.9549727,-6.394654,-6.098176,-5.16026,-4.9022155,-3.95609,-3.7791793,-3.5591304,-3.3526285,-3.1716566,-18.394484,-17.242699,-18.164827,-17.00822,-15.463688,-14.877323,-13.243907,-11.838601,-10.7326,-10.302047,-8.35736,-7.7166033,-5.796068,-5.3772006,-4.975826,-4.548191,-4.1885004,-23.375212,-22.118439,-23.287222,-27.02727,-28.937912,-27.328852,-23.955235,-20.871965,-18.908022,-18.446379,-14.494903,-12.878916,-9.337082,-8.341592,-7.742967,-6.87389,-6.2012787
4.26,0.0,0.38704103,0.35187268,0.14762299,-0.3043215,-1.1757612,-1.567307,-1.6248308,-1.6884234,-1.720383,-1.7565306,-1.8439382,-1.8667465,-2.067709,-2.0851796,-2.1234934,-2.1409023,-2.1585345,-1.0865815,-0.9790433,-0.88757885,-1.14147,-1.9041406,-2.2392025,-2.2365627,-2.231026,-2.202571,-2.1933205,-2.1768649,-2.1771393,-2.2595694,-2.2599957,-2.2686014,-2.2638724,-2.2612987,-2.5458333,-2.2770536,-1.9154766,-1.9774549,-2.6307125,-2.9104338,-2.844738,-2.769594,-2.680713,-2.6289165,-2.5089145,-2.4856436,-2.4508653,-2.4336958,-2.4134688,-2.3866067,-2.3639858,-5.410964,-4.7770624,-3.951012,-3.645889,-4.07862,-4.2509003,-4.0503726,-3.8345625,-3.625079,-3.4965384,-3.1703467,-3.09687,-2.8317707,-2.7777746,-2.7024832,-2.63137,-2.5691338,-13.03237,-11.601722,-9.915117,-8.622187,-8.383835,-8.256338,-7.5831976,-6.933633,-6.369275,-6.071311,-5.1328225,-4.882906,-3.9611757,-3.784144,-3.563792,-3.3600416,-3.1828027,-18.382895,-17.230358,-18.09652,-16.795229,-15.45206,-14.879426,-13.226698,-11.814513,-10.705857,-10.274797,-8.329644,-7.702037,-5.801006,-5.382063,-4.98052,-4.5560565,-4.19983,-23.371197,-22.11662,-23.285965,-27.020298,-28.936287,-27.324657,-23.934864,-20.845734,-18.880377,-18.418682,-14.466267,-12.87314,-9.341808,-8.346394,-7.7477283,-6.8826604,-6.21294
4.26,0.5,0.38704103,0.35187268,0.14762299,-0.3043215,-1.1757612,-1.567307,-1.6248308,-1.6884234,-1.720383,-1.7565306,-1.8439382,-1.8667465,-2.067709,-2.0851796,-2.1234934,-2.1409023,-2.1585345,-1.0865815,-0.9790433,-0.88757885,-1.14147,-1.9041406,-2.2392025,-2.2365627,-2.231026,-2.202571,-2.1933205,-2.1768649,-2.1771393,-2.2595694,-2.2599957,-2.2686014,-2.2638724,-2.2612987,-2.5458333,-2.2770536,-1.9154766,-1.9774549,-2.6307125,-2.9104338,-2.844738,-2.769594,-2.680713,-2.6289165,-2.5089145,-2.4856436,-2.4508653,-2.4336958,-2.4134688,-2.3866067,-2.3639858,-5.410964,-4.7770624,-3.951012,-3.645889,-4.07862,-4.2509003,-4.0503726,-3.8345625,-3.625079,-3.4965384,-3.1703467,-3.09687,-2.8317707,-2.7777746,-2.7024832,-2.63137,-2.5691338,-13.03237,-11.601722,-9.915117,-8.622187,-8.383835,-8.256338,-7.5831976,-6.933633,-6.369275,-6.071311,-5.1328225,-4.882906,-3.9611757,-3.784144,-3.563792,-3.3600416,-3.1828027,-18.382895,-17.230358,-18.09652,-16.795229,-15.45206,-14.879426,-13.226698,-11.814513,-10.705857,-10.274797,-8.329644,-7.702037,-5.801006,-5.382063,-4.98052,-4.5560565,-4.19983,-23.371197,-22.11662,-23.285965,-27.020298,-28.936287,-27.324657,-23.934864,-20.845734,-18.880377,-18.418682,-14.466267,-12.87314,-9.341808,-8.346394,-7.7477283,-6.8826604,-6.21294
4.26,1.0,0.38704103,0.35187268,0.14762299,-0.3043215,-1.1757612,-1.567307,-1.6248308,-1.6884234,-1.720383,-1.7565306,-1.8439382,-1.8667465,-2.067709,-2.0851796,-2.1234934,-2.1409023,-2.1585345,-1.0865815,-0.9790433,-0.88757885,-1.14147,-1.9041406,-2.2392025,-2.2365627,-2.231026,-2.202571,-2.1933205,-2.1768649,-2.1771393,-2.2595694,-2.2599957,-2.2686014,-2.2638724,-2.2612987,-2.5458333,-2.2770536,-1.9154766,-1.9774549,-2.6307125,-2.9104338,-2.844738,-2.769594,-2.680713,-2.6289165,-2.5089145,-2.4856436,-2.4508653,-2.4336958,-2.4134688,-2.3866067,-2.3639858,-5.410964,-4.7770624,-3.951012,-3.645889,-4.07862,-4.2509003,-4.0503726,-3.8345625,-3.625079,-3.4965384,-3.1703467,-3.09687,-2.8317707,-2.7777746,-2.7024832,-2.63137,-2.5691338,-13.03237,-11.601722,-9.915117,-8.622187,-8.383835,-8.256338,-7.5831976,-6.933633,-6.369275,-6.071311,-5.1328225,-4.882906,-3.9611757,-3.784144,-3.563792,-3.3600416,-3.1828027,-18.382895,-17.230358,-18.09652,-16.795229,-15.45206,-14.879426,-13.226698,-11.814513,-10.705857,-10.274797,-8.329644,-7.702037,-5.801006,-5.382063,-4.98052,-4.5560565,-4.19983,-23.371197,-22.11662,-23.285965,-27.020298,-28.936287,-27.324657,-23.934864,-20.845734,-18.880377,-18.418682,-14.466267,-12.87314,-9.341808,-8.346394,-7.7477283,-6.8826604,-6.21294
4.26,1.5,0.38704103,0.35187268,0.14762299,-0.3043215,-1.1757612,-1.567307,-1.6248308,-1.6884234,-1.720383,-1.7565306,-1.8439382,-1.8667465,-2.067709,-2.0851796,-2.1234934,-2.1409023,-2.1585345,-1.0865815,-0.9790433,-0.88757885,-1.14147,-1.9041406,-2.2392025,-2.2365627,-2.231026,-2.202571,-2.1933205,-2.1768649,-2.1771393,-2.2595694,-2.2599957,-2.2686014,-2.2638724,-2.2612987,-2.5458333,-2.2770536,-1.9154766,-1.9774549,-2.6307125,-2.9104338,-2.844738,-2.769594,-2.680713,-2.6289165,-2.5089145,-2.4856436,-2.4508653,-2.4336958,-2.4134688,-2.3866067,-2.3639858,-5.410964,-4.7770624,-3.951012,-3.645889,-4.07862,-4.2509003,-4.0503726,-3.8345625,-3.625079,-3.4965384,-3.1703467,-3.09687,-2.8317707,-2.7777746,-2.7024832,-2.63137,-2.5691338,-13.03237,-11.601722,-9.915117,-8.622187,-8.383835,-8.256338,-7.5831976,-6.933633,-6.369275,-6.071311,-5.1328225,-4.882906,-3.9611757,-3.784144,-3.563792,-3.3600416,-3.1828027,-18.382895,-17.230358,-18.09652,-16.795229,-15.45206,-14.879426,-13.226698,-11.814513,-10.705857,-10.274797,-8.329644,-7.702037,-5.801006,-5.382063,-4.98052,-4.5560565,-4.19983,-23.371197,-22.11662,-23.285965,-27.020298,-28.936287,-27.324657,-23.934864,-20.845734,-18.880377,-18.418682,-14.466267,-12.87314,-9.341808,-8.346394,-7.7477283,-6.8826604,-6.21294
4.26,2.0,0.38704103,0.35187268,0.14762299,-0.3043215,-1.1757612,-1.567307,-1.6248308,-1.6884234,-1.720383,-1.7565306,-1.8439382,-1.8667465,-2.067709,-2.0851796,-2.1234934,-2.1409023,-2.1585345,-1.0865815,-0.9790433,-0.88757885,-1.14147,-1.9041406,-2.2392025,-2.2365627,-2.231026,-2.202571,-2.1933205,-2.1768649,-2.1771393,-2.2595694,-2.2599957,-2.2686014,-2.2638724,-2.2612987,-2.5458333,-2.2770536,-1.9154766,-1.9774549,-2.6307125,-2.9104338,-2.844738,-2.769594,-2.680713,-2.6289165,-2.5089145,-2.4856436,-2.4508653,-2.4336958,-2.4134688,-2.3866067,-2.3639858,-5.410964,-4.7770624,-3.951012,-3.645889,-4.07862,-4.2509003,-4.0503726,-3.8345625,-3.625079,-3.4965384,-3.1703467,-3.09687,-2.8317707,-2.7777746,-2.7024832,-2.63137,-2.5691338,-13.03237,-11.601722,-9.915117,-8.622187,-8.383835,-8.256338,-7.5831976,-6.933633,-6.369275,-6.071311,-5.1328225,-4.882906,-3.9611757,-3.784144,-3.563792,-3.3600416,-3.1828027,-18.382895,-17.230358,-18.09652,-16.795229,-15.45206,-14.879426,-13.226698,-11.814513,-10.705857,-10.274797,-8.329644,-7.702037,-5.801006,-5.382063,-4.98052,-4.5560565,-4.19983,-23.371197,-22.11662,-23.285965,-27.020298,-28.936287,-27.324657,-23.934864,-20.845734,-18.880377,-18.418682,-14.466267,-12.87314,-9.341808,-8.346394,-7.7477283,-6.8826604,-6.21294
4.26,2.5,0.38704103,0.35187268,0.14762299,-0.3043215,-1.1757612,-1.567307,-1.6248308,-1.6884234,-1.720383,-1.7565306,-1.8439382,-1.8667465,-2.067709,-2.0851796,-2.1234934,-2.1409023,-2.1585345,-1.0865815,-0.9790433,-0.88757885,-1.14147,-1.9041406,-2.2392025,-2.2365627,-2.231026,-2.202571,-2.1933205,-2.1768649,-2.1771393,-2.2595694,-2.2599957,-2.2686014,-2.2638724,-2.2612987,-2.5458333,-2.2770536,-1.9154766,-1.9774549,-2.6307125,-2.9104338,-2.844738,-2.769594,-2.680713,-2.6289165,-2.5089145,-2.4856436,-2.4508653,-2.4336958,-2.4134688,-2.3866067,-2.3639858,-5.410964,-4.7770624,-3.951012,-3.645889,-4.07862,-4.2509003,-4.0503726,-3.8345625,-3.625079,-3.4965384,-3.1703467,-3.09687,-2.8317707,-2.7777746,-2.7024832,-2.63137,-2.5691338,-13.03237,-11.601722,-9.915117,-8.622187,-8.383835,-8.256338,-7.5831976,-6.933633,-6.369275,-6.071311,-5.1328225,-4.882906,-3.9611757,-3.784144,-3.563792,-3.3600416,-3.1828027,-18.382895,-17.230358,-18.09652,-16.795229,-15.45206,-14.879426,-13.226698,-11.814513,-10.705857,-10.274797,-8.329644,-7.702037,-5.801006,-5.382063,-4.98052,-4.5560565,-4.19983,-23.371197,-22.11662,-23.285965,-27.020298,-28.936287,-27.324657,-23.934864,-20.845734,-18.880377,-18.418682,-14.466267,-12.87314,-9.341808,-8.346394,-7.7477283,-6.8826604,-6.21294
4.26,3.0,0.3003166,0.25413927,0.0391552,-0.40664694,-1.199275,-1.5689628,-1.6353388,-1.7076505,-1.7452667,-1.7853203,-1.87743,-1.8978361,-2.0904024,-2.1085436,-2.148223,-2.1653316,-2.1818585,-1.1743299,-1.0786513,-0.9960267,-1.2437367,-1.9261875,-2.2409916,-2.2475817,-2.2506561,-2.2277875,-2.2221954,-2.210371,-2.2080736,-2.2822928,-2.2834108,-2.2933376,-2.2882903,-2.2846158,-2.6346605,-2.3784108,-2.023893,-2.0796626,-2.6513526,-2.9123564,-2.856267,-2.7896268,-2.7062576,-2.657876,-2.5424347,-2.5164156,-2.473619,-2.4571614,-2.4382122,-2.4110134,-2.387297,-5.501718,-4.8812647,-4.059335,-3.747977,-4.0966296,-4.25309,-4.0629115,-3.8553936,-3.651259,-3.5256662,-3.2038956,-3.1272976,-2.854584,-2.8013391,-2.7272406,-2.6557534,-2.592432,-13.095584,-11.703069,-10.02255,-8.723895,-8.395387,-8.259318,-7.598551,-6.9567018,-6.3971295,-6.100926,-5.166457,-4.912166,-3.984163,-3.8079882,-3.58859,-3.3843534,-3.2060645,-18.406431,-17.256231,-18.1427,-16.894672,-15.457003,-14.883661,-13.245511,-11.840434,-10.7355995,-10.305128,-8.363413,-7.729144,-5.82426,-5.4062996,-5.0053825,-4.5802407,-4.223035,-23.394264,-22.139286,-23.308802,-27.046934,-28.944075,-27.33791,-23.956688,-20.87461,-18.911718,-18.449991,-14.500234,-12.896788,-9.365483,-8.371131,-7.7727056,-6.906578,-6.2360454
4.26,3.5,0.23371944,0.18267018,-0.033670202,-0.47000915,-1.2258174,-1.58274,-1.6524394,-1.7277819,-1.7669896,-1.808003,-1.9006569,-1.9199786,-2.1068897,-2.1251247,-2.1650395,-2.1817436,-2.1975207,-1.2414187,-1.1508335,-1.0686485,-1.3070639,-1.9519849,-2.254822,-2.264872,-2.2709095,-2.2495906,-2.244894,-2.233603,-2.2301424,-2.2987864,-2.300001,-2.3101547,-2.3046944,-2.3002741,-2.7022512,-2.4512146,-2.0963125,-2.142955,-2.676432,-2.92624,-2.8737466,-2.8100014,-2.7281392,-2.6805906,-2.5656724,-2.5384073,-2.4901187,-2.47376,-2.4550292,-2.4274096,-2.4029512,-5.570083,-4.954921,-4.131353,-3.8112018,-4.120355,-4.26708,-4.0807633,-3.876006,-3.6732907,-3.5484116,-3.2271454,-3.149125,-2.871096,-2.8179548,-2.7440584,-2.6721334,-2.6080785,-13.144463,-11.772399,-10.093135,-8.786918,-8.415712,-8.273623,-7.6174307,-6.9779606,-6.419544,-6.123759,-5.189751,-4.9334297,-4.0007095,-3.82465,-3.6054096,-3.4006836,-3.221688,-18.42566,-17.275871,-18.174164,-16.956411,-15.473639,-14.898461,-13.26562,-11.862461,-10.758415,-10.328084,-8.38681,-7.749326,-5.8408594,-5.4230227,-5.0222054,-4.5964856,-4.2386227,-23.412172,-22.15679,-23.32625,-27.065914,-28.959686,-27.354534,-23.977716,-20.897276,-18.934816,-18.473099,-14.5239105,-12.915067,-9.382162,-8.387922,-7.7895317,-6.92265,-6.251569
