logTeff,logg,F218W1,F225W1,F275W1,F336W,F390W,F438W,F475W,F555W,F606W,F625W,F775W,F814W,F105W,F110W,F125W,F140W,F160W,F218W1_Av0.5,F225W1_Av0.5,F275W1_Av0.5,F336W_Av0.5,F390W_Av0.5,F438W_Av0.5,F475W_Av0.5,F555W_Av0.5,F606W_Av0.5,F625W_Av0.5,F775W_Av0.5,F814W_Av0.5,F105W_Av0.5,F110W_Av0.5,F125W_Av0.5,F140W_Av0.5,F160W_Av0.5,F218W1_Av1,F225W1_Av1,F275W1_Av1,F336W_Av1,F390W_Av1,F438W_Av1,F475W_Av1,F555W_Av1,F606W_Av1,F625W_Av1,F775W_Av1,F814W_Av1,F105W_Av1,F110W_Av1,F125W_Av1,F140W_Av1,F160W_Av1,F218W1_Av2,F225W1_Av2,F275W1_Av2,F336W_Av2,F390W_Av2,F438W_Av2,F475W_Av2,F555W_Av2,F606W_Av2,F625W_Av2,F775W_Av2,F814W_Av2,F105W_Av2,F110W_Av2,F125W_Av2,F140W_Av2,F160W_Av2,F218W1_Av5,F225W1_Av5,F275W1_Av5,F336W_Av5,F390W_Av5,F438W_Av5,F475W_Av5,F555W_Av5,F606W_Av5,F625W_Av5,F775W_Av5,F814W_Av5,F105W_Av5,F110W_Av5,F125W_Av5,F140W_Av5,F160W_Av5,F218W1_Av10,F225W1_Av10,F275W1_Av10,F336W_Av10,F390W_Av10,F438W_Av10,F475W_Av10,F555W_Av10,F606W_Av10,F625W_Av10,F775W_Av10,F814W_Av10,F105W_Av10,F110W_Av10,F125W_Av10,F140W_Av10,F160W_Av10,F218W1_Av20,F225W1_Av20,F275W1_Av20,F336W_Av20,F390W_Av20,F438W_Av20,F475W_Av20,F555W_Av20,F606W_Av20,F625W_Av20,F775W_Av20,F814W_Av20,F105W_Av20,F110W_Av20,F125W_Av20,F140W_Av20,F160W_Av20
4.22,2.5,0.37748367,0.33681428,0.1621355,-0.22888017,-0.99944806,-1.3579465,-1.4118503,-1.4707668,-1.4979032,-1.5301554,-1.6057862,-1.6234965,-1.8022949,-1.8176582,-1.8523648,-1.8657397,-1.8786868,-1.0935102,-0.9841216,-0.86950666,-1.0656658,-1.725713,-2.029684,-2.0232208,-2.0130708,-1.979806,-1.9668801,-1.9387163,-1.9338028,-1.9940946,-1.9923427,-1.9974402,-1.9886575,-1.9814302,-2.5493116,-2.2717252,-1.8940692,-1.9012839,-2.4502444,-2.7007585,-2.6310387,-2.5513372,-2.4576674,-2.4024117,-2.2707675,-2.242219,-2.1853297,-2.1659114,-2.142275,-2.1113396,-2.0840971,-5.403169,-4.7508693,-3.9235373,-3.5689723,-3.8942952,-4.0409145,-3.8359745,-3.6156979,-3.4014885,-3.269908,-2.9321985,-2.853265,-2.5661144,-2.5097294,-2.4312246,-2.355998,-2.2892046,-12.841561,-11.503611,-9.872258,-8.542927,-8.189703,-8.045449,-7.3669057,-6.7129908,-6.1442513,-5.84433,-4.8946314,-4.6387644,-3.6951628,-3.5153418,-3.2923396,-3.084354,-2.902756,-17.974478,-16.875584,-17.876034,-16.707737,-15.246711,-14.667157,-13.008144,-11.591491,-10.479237,-10.047327,-8.091273,-7.457246,-5.534434,-5.112135,-4.708752,-4.279844,-3.9195943,-22.961845,-21.761168,-23.011478,-26.773344,-28.722038,-27.093803,-23.714197,-20.620457,-18.652401,-18.190561,-14.227361,-12.6287775,-9.074312,-8.074851,-7.4753814,-6.6054497,-5.9323487
4.22,3.0,0.2997884,0.25120518,0.0726163,-0.30809814,-1.0145875,-1.356185,-1.4169475,-1.4825057,-1.5139282,-1.5491177,-1.6284952,-1.6442199,-1.8158002,-1.8318588,-1.8679086,-1.8812163,-1.8933892,-1.1719738,-1.0709317,-0.95882213,-1.1448438,-1.7397172,-2.028029,-2.028711,-2.0251157,-1.9960841,-1.9859084,-1.9614426,-1.9544002,-2.007628,-2.0065935,-2.0129924,-2.0041263,-1.9961276,-2.628539,-2.3595922,-1.9831798,-1.9804221,-2.463162,-2.69921,-2.6369212,-2.5636878,-2.4741948,-2.4215057,-2.2935114,-2.2626843,-2.1988912,-2.180212,-2.1578357,-2.1268005,-2.0987895,-5.48341,-4.8402386,-4.012234,-3.6480327,-3.9051845,-4.039578,-3.8426318,-3.6286535,-3.4184988,-3.2891324,-2.9549782,-2.8734493,-2.5797312,-2.5241282,-2.446802,-2.371443,-2.3038871,-12.888451,-11.586526,-9.959261,-8.62175,-8.195637,-8.044741,-7.3757157,-6.727641,-6.1625333,-5.8639307,-4.917524,-4.6579876,-3.7089422,-3.5300198,-3.3079662,-3.0997486,-2.9174101,-17.9892,-16.891836,-17.907293,-16.784637,-15.2476,-14.667435,-13.0195875,-11.608296,-10.498952,-10.067481,-8.114363,-7.4746666,-5.548464,-5.12721,-4.724458,-4.295148,-3.9342043,-22.975832,-21.77471,-23.025148,-26.790188,-28.725029,-27.100922,-23.72789,-20.639496,-18.673336,-18.211468,-14.250812,-12.64321,-9.08874,-8.090452,-7.49123,-6.620556,-5.946884
4.22,3.5,0.24365939,0.19181156,0.014090213,-0.3573605,-1.0331217,-1.364066,-1.4275681,-1.4956471,-1.5285017,-1.5646126,-1.6448624,-1.6597439,-1.8264818,-1.8427299,-1.8791647,-1.8922403,-1.9038482,-1.2284447,-1.1307232,-1.0171309,-1.1940727,-1.7576407,-2.0359552,-2.039488,-2.0383644,-2.0107367,-2.0014215,-1.9778196,-1.9698676,-2.0183182,-2.0174794,-2.0242505,-2.0151443,-2.0065832,-2.6853292,-2.4196944,-2.0412745,-2.029618,-2.4804966,-2.7071812,-2.6478536,-2.5770433,-2.488925,-2.4370372,-2.3098986,-2.2780926,-2.2095902,-2.1911123,-2.1690958,-2.1378126,-2.109242,-5.5404525,-4.900632,-4.06991,-3.6971636,-3.92141,-4.04764,-3.8538713,-3.642219,-3.4333782,-3.3046994,-2.9713867,-2.8887296,-2.5904477,-2.5350566,-2.4580657,-2.3824427,-2.3143334,-12.923597,-11.641428,-10.015474,-8.670689,-8.209077,-8.053068,-7.3878026,-6.741787,-6.177797,-5.8796,-4.934007,-4.6728168,-3.7197087,-3.5410278,-3.319242,-3.1107106,-2.9278378,-18.002342,-16.905203,-17.929213,-16.832369,-15.258012,-14.676176,-13.032697,-11.623152,-10.51463,-10.083293,-8.131003,-7.4885964,-5.5593066,-5.138329,-4.735753,-4.3060436,-3.944604,-22.987839,-21.786276,-23.036652,-26.802979,-28.73483,-27.11161,-23.741789,-20.655003,-18.68933,-18.22746,-14.267847,-12.655463,-9.099702,-8.101712,-7.5025578,-6.631315,-5.957234
4.22,4.0,0.20465764,0.15136223,-0.024739247,-0.3894299,-1.0505564,-1.373232,-1.4377512,-1.5066956,-1.5399415,-1.5762702,-1.6565415,-1.6712279,-1.8344884,-1.8507633,-1.8872675,-1.9001162,-1.9113175,-1.2676086,-1.1712959,-1.0557992,-1.2261156,-1.7746906,-2.0451398,-2.0497284,-2.0494452,-2.0221953,-2.0130823,-1.9895064,-1.9813353,-2.026327,-2.0255153,-2.0323532,-2.023016,-2.0140502,-2.7246344,-2.4603384,-2.079785,-2.0616343,-2.4971719,-2.7163844,-2.6581511,-2.588156,-2.5004015,-2.4487004,-2.3215935,-2.289542,-2.2176008,-2.199151,-2.1771984,-2.1456797,-2.1167068,-5.5797763,-4.9412355,-4.1081133,-3.729128,-3.9373672,-4.0568795,-3.864281,-3.6533942,-3.4448884,-3.3163686,-2.9831,-2.9001377,-2.5984619,-2.5431006,-2.4661686,-2.390301,-2.321794,-12.9488735,-11.678097,-10.052646,-8.702499,-8.223153,-8.062416,-7.3985176,-6.7531285,-6.189389,-5.8912826,-4.945786,-4.6840587,-3.7277339,-3.5490851,-3.327345,-3.1185417,-2.9352863,-18.013165,-16.91578,-17.94485,-16.863377,-15.269855,-14.685689,-13.043772,-11.634683,-10.526298,-10.094993,-8.14293,-7.49943,-5.5673485,-5.1464047,-4.743855,-4.313828,-3.952033,-22.997543,-21.795555,-23.045769,-26.812374,-28.745125,-27.121765,-23.75308,-20.666653,-18.701035,-18.239174,-14.280178,-12.665299,-9.107767,-8.109805,-7.5106587,-6.6390057,-5.964629
4.22,4.5,0.17780815,0.12382735,-0.051069327,-0.41130972,-1.0664655,-1.3816457,-1.4464229,-1.5155337,-1.5487728,-1.5850679,-1.6651218,-1.6800585,-1.8406086,-1.8568623,-1.8933345,-1.9059982,-1.9169122,-1.2945348,-1.1988661,-1.0820299,-1.2479757,-1.7903193,-2.0535595,-2.0584142,-2.0582857,-2.0310233,-2.0218775,-1.9980929,-1.9901752,-2.0324469,-2.0316133,-2.0384197,-2.028895,-2.0196435,-2.751622,-2.4879158,-2.1059184,-2.0834754,-2.5125237,-2.72481,-2.6668503,-2.5969987,-2.5092258,-2.4574933,-2.3301866,-2.2983906,-2.2237206,-2.2052476,-2.1832647,-2.1515555,-2.1222987,-5.606718,-4.96873,-4.134056,-3.7509305,-3.9521773,-4.0653167,-3.8730059,-3.662241,-3.453705,-3.3251565,-2.9917073,-2.909001,-2.604581,-2.5491948,-2.4722338,-2.3961704,-2.327383,-12.967079,-11.703053,-10.077936,-8.724191,-8.23647,-8.070887,-7.40731,-6.761981,-6.1981807,-5.900056,-4.954447,-4.692938,-3.733852,-3.5551724,-3.333407,-3.1243913,-2.9408667,-18.02233,-16.924486,-17.956572,-16.884523,-15.281228,-14.694209,-13.052635,-11.643529,-10.535049,-10.103739,-8.151714,-7.5082088,-5.5734634,-5.15248,-4.7499123,-4.319645,-3.9576004,-23.005705,-21.80325,-23.053246,-26.81947,-28.754543,-27.130869,-23.761929,-20.675434,-18.70973,-18.247875,-14.28932,-12.673481,-9.113876,-8.115863,-7.516707,-6.6447563,-5.970173
4.22,5.0,0.1589836,0.10469983,-0.06973511,-0.42741477,-1.0815612,-1.3890911,-1.4537969,-1.52279,-1.5558844,-1.5920719,-1.671869,-1.6873991,-1.845623,-1.8618556,-1.8982712,-1.9107924,-1.9214942,-1.3133832,-1.2180051,-1.1006533,-1.2640672,-1.8051786,-2.061005,-2.065783,-2.0655334,-2.0381248,-2.028878,-2.004844,-1.9975445,-2.0374606,-2.0366042,-2.043356,-2.0336866,-2.0242245,-2.7704835,-2.5070565,-2.1244993,-2.0995533,-2.5271459,-2.7322555,-2.6742141,-2.6042378,-2.5163174,-2.4644902,-2.3369417,-2.3057883,-2.2287335,-2.2102363,-2.1882005,-2.1563451,-2.1268785,-5.6255054,-4.987838,-4.152551,-3.7669816,-3.9663262,-4.0727625,-3.8803592,-3.669463,-3.4607773,-3.332146,-2.9984715,-2.916455,-2.6095927,-2.5541792,-2.4771683,-2.4009552,-2.3319604,-12.980633,-11.72074,-10.096095,-8.740164,-8.249249,-8.078331,-7.4146304,-6.7691526,-6.205199,-5.9070234,-4.9612455,-4.700542,-3.7388587,-3.5601442,-3.3383389,-3.1291618,-2.9454384,-18.030674,-16.932253,-17.96611,-16.900114,-15.292082,-14.701652,-13.059906,-11.650628,-10.541998,-10.110672,-8.158597,-7.5159364,-5.5784636,-5.157434,-4.7548394,-4.324391,-3.9621625,-23.013165,-21.810171,-23.05989,-26.825266,-28.763147,-27.13929,-23.769108,-20.682423,-18.716604,-18.254755,-14.296456,-12.680884,-9.118864,-8.120792,-7.5216255,-6.649455,-5.974718
4.23,0.0,0.47023323,0.45057923,0.2962356,-0.09736969,-1.0658585,-1.4780555,-1.5122852,-1.5506476,-1.5618372,-1.5824634,-1.6387012,-1.6630435,-1.858774,-1.8707379,-1.8990753,-1.9115463,-1.9262888,-0.9988108,-0.86678594,-0.73536164,-0.93424016,-1.795753,-2.1495225,-2.12252,-2.091876,-2.0427172,-2.018886,-1.971574,-1.9737654,-2.0504425,-2.0451837,-2.0441082,-2.0344799,-2.0290463,-2.4526432,-2.1511097,-1.7598965,-1.7699448,-2.523761,-2.8203266,-2.7292018,-2.6290636,-2.5195675,-2.454116,-2.3035684,-2.2826161,-2.2415476,-2.2185156,-2.1889007,-2.157178,-2.131727,-5.303651,-4.6250744,-3.7893596,-3.4378123,-3.9743004,-4.1599426,-3.9318829,-3.691272,-3.4614189,-3.3210127,-2.964889,-2.8945851,-2.6220727,-2.5618665,-2.4777658,-2.4018693,-2.336862,-12.821436,-11.388064,-9.739474,-8.412385,-8.285537,-8.162879,-7.456482,-6.7824197,-6.1989126,-5.8936896,-4.927023,-4.6832128,-3.7503636,-3.5661492,-3.3386307,-3.1303341,-2.9504924,-18.035334,-16.929466,-17.885431,-16.582518,-15.358506,-14.782047,-13.089778,-11.652743,-10.527743,-10.094093,-8.12331,-7.507418,-5.5884666,-5.1610384,-4.754641,-4.326033,-3.9674525,-23.022152,-21.821756,-23.071135,-26.821447,-28.824747,-27.182955,-23.788359,-20.672249,-18.695305,-18.233686,-14.259367,-12.687784,-9.126479,-8.12121,-7.5205483,-6.652128,-5.9804087
4.23,0.5,0.47023323,0.45057923,0.2962356,-0.09736969,-1.0658585,-1.4780555,-1.5122852,-1.5506476,-1.5618372,-1.5824634,-1.6387012,-1.6630435,-1.858774,-1.8707379,-1.8990753,-1.9115463,-1.9262888,-0.9988108,-0.86678594,-0.73536164,-0.93424016,-1.795753,-2.1495225,-2.12252,-2.091876,-2.0427172,-2.018886,-1.971574,-1.9737654,-2.0504425,-2.0451837,-2.0441082,-2.0344799,-2.0290463,-2.4526432,-2.1511097,-1.7598965,-1.7699448,-2.523761,-2.8203266,-2.7292018,-2.6290636,-2.5195675,-2.454116,-2.3035684,-2.2826161,-2.2415476,-2.2185156,-2.1889007,-2.157178,-2.131727,-5.303651,-4.6250744,-3.7893596,-3.4378123,-3.9743004,-4.1599426,-3.9318829,-3.691272,-3.4614189,-3.3210127,-2.964889,-2.8945851,-2.6220727,-2.5618665,-2.4777658,-2.4018693,-2.336862,-12.821436,-11.388064,-9.739474,-8.412385,-8.285537,-8.162879,-7.456482,-6.7824197,-6.1989126,-5.8936896,-4.927023,-4.6832128,-3.7503636,-3.5661492,-3.3386307,-3.1303341,-2.9504924,-18.035334,-16.929466,-17.885431,-16.582518,-15.358506,-14.782047,-13.089778,-11.652743,-10.527743,-10.094093,-8.12331,-7.507418,-5.5884666,-5.1610384,-4.754641,-4.326033,-3.9674525,-23.022152,-21.821756,-23.071135,-26.821447,-28.824747,-27.182955,-23.788359,-20.672249,-18.695305,-18.233686,-14.259367,-12.687784,-9.126479,-8.12121,-7.5205483,-6.652128,-5.9804087
4.23,1.0,0.47023323,0.45057923,0.2962356,-0.09736969,-1.0658585,-1.4780555,-1.5122852,-1.5506476,-1.5618372,-1.5824634,-1.6387012,-1.6630435,-1.858774,-1.8707379,-1.8990753,-1.9115463,-1.9262888,-0.9988108,-0.86678594,-0.73536164,-0.93424016,-1.795753,-2.1495225,-2.12252,-2.091876,-2.0427172,-2.018886,-1.971574,-1.9737654,-2.0504425,-2.0451837,-2.0441082,-2.0344799,-2.0290463,-2.4526432,-2.1511097,-1.7598965,-1.7699448,-2.523761,-2.8203266,-2.7292018,-2.6290636,-2.5195675,-2.454116,-2.3035684,-2.2826161,-2.2415476,-2.2185156,-2.1889007,-2.157178,-2.131727,-5.303651,-4.6250744,-3.7893596,-3.4378123,-3.9743004,-4.1599426,-3.9318829,-3.691272,-3.4614189,-3.3210127,-2.964889,-2.8945851,-2.6220727,-2.5618665,-2.4777658,-2.4018693,-2.336862,-12.821436,-11.388064,-9.739474,-8.412385,-8.285537,-8.162879,-7.456482,-6.7824197,-6.1989126,-5.8936896,-4.927023,-4.6832128,-3.7503636,-3.5661492,-3.3386307,-3.1303341,-2.9504924,-18.035334,-16.929466,-17.885431,-16.582518,-15.358506,-14.782047,-13.089778,-11.652743,-10.527743,-10.094093,-8.12331,-7.507418,-5.5884666,-5.1610384,-4.754641,-4.326033,-3.9674525,-23.022152,-21.821756,-23.071135,-26.821447,-28.824747,-27.182955,-23.788359,-20.672249,-18.695305,-18.233686,-14.259367,-12.687784,-9.126479,-8.12121,-7.5205483,-6.652128,-5.9804087
4.23,1.5,0.47023323,0.45057923,0.2962356,-0.09736969,-1.0658585,-1.4780555,-1.5122852,-1.5506476,-1.5618372,-1.5824634,-1.6387012,-1.6630435,-1.858774,-1.8707379,-1.8990753,-1.9115463,-1.9262888,-0.9988108,-0.86678594,-0.73536164,-0.93424016,-1.795753,-2.1495225,-2.12252,-2.091876,-2.0427172,-2.018886,-1.971574,-1.9737654,-2.0504425,-2.0451837,-2.0441082,-2.0344799,-2.0290463,-2.4526432,-2.1511097,-1.7598965,-1.7699448,-2.523761,-2.8203266,-2.7292018,-2.6290636,-2.5195675,-2.454116,-2.3035684,-2.2826161,-2.2415476,-2.2185156,-2.1889007,-2.157178,-2.131727,-5.303651,-4.6250744,-3.7893596,-3.4378123,-3.9743004,-4.1599426,-3.9318829,-3.691272,-3.4614189,-3.3210127,-2.964889,-2.8945851,-2.6220727,-2.5618665,-2.4777658,-2.4018693,-2.336862,-12.821436,-11.388064,-9.739474,-8.412385,-8.285537,-8.162879,-7.456482,-6.7824197,-6.1989126,-5.8936896,-4.927023,-4.6832128,-3.7503636,-3.5661492,-3.3386307,-3.1303341,-2.9504924,-18.035334,-16.929466,-17.885431,-16.582518,-15.358506,-14.782047,-13.089778,-11.652743,-10.527743,-10.094093,-8.12331,-7.507418,-5.5884666,-5.1610384,-4.754641,-4.326033,-3.9674525,-23.022152,-21.821756,-23.071135,-26.821447,-28.824747,-27.182955,-23.788359,-20.672249,-18.695305,-18.233686,-14.259367,-12.687784,-9.126479,-8.12121,-7.5205483,-6.652128,-5.9804087
4.23,2.0,0.47023323,0.45057923,0.2962356,-0.09736969,-1.0658585,-1.4780555,-1.5122852,-1.5506476,-1.5618372,-1.5824634,-1.6387012,-1.6630435,-1.858774,-1.8707379,-1.8990753,-1.9115463,-1.9262888,-0.9988108,-0.86678594,-0.73536164,-0.93424016,-1.795753,-2.1495225,-2.12252,-2.091876,-2.0427172,-2.018886,-1.971574,-1.9737654,-2.0504425,-2.0451837,-2.0441082,-2.0344799,-2.0290463,-2.4526432,-2.1511097,-1.7598965,-1.7699448,-2.523761,-2.8203266,-2.7292018,-2.6290636,-2.5195675,-2.454116,-2.3035684,-2.2826161,-2.2415476,-2.2185156,-2.1889007,-2.157178,-2.131727,-5.303651,-4.6250744,-3.7893596,-3.4378123,-3.9743004,-4.1599426,-3.9318829,-3.691272,-3.4614189,-3.3210127,-2.964889,-2.8945851,-2.6220727,-2.5618665,-2.4777658,-2.4018693,-2.336862,-12.821436,-11.388064,-9.739474,-8.412385,-8.285537,-8.162879,-7.456482,-6.7824197,-6.1989126,-5.8936896,-4.927023,-4.6832128,-3.7503636,-3.5661492,-3.3386307,-3.1303341,-2.9504924,-18.035334,-16.929466,-17.885431,-16.582518,-15.358506,-14.782047,-13.089778,-11.652743,-10.527743,-10.094093,-8.12331,-7.507418,-5.5884666,-5.1610384,-4.754641,-4.326033,-3.9674525,-23.022152,-21.821756,-23.071135,-26.821447,-28.824747,-27.182955,-23.788359,-20.672249,-18.695305,-18.233686,-14.259367,-12.687784,-9.126479,-8.12121,-7.5205483,-6.652128,-5.9804087
4.23,2.5,0.38086244,0.3392245,0.15740237,-0.24690957,-1.0431058,-1.4098475,-1.4647706,-1.5250186,-1.5535007,-1.5868818,-1.6655842,-1.6845239,-1.8690231,-1.8849105,-1.9205194,-1.9349014,-1.9490149,-1.0901577,-0.9820684,-0.874606,-1.0837646,-1.7698085,-2.0816,-2.0762022,-2.0674033,-2.0355039,-2.0236416,-1.9985387,-1.9949225,-2.0608385,-2.0596285,-2.0656028,-2.057832,-2.0517635,-2.546054,-2.2700946,-1.8995231,-1.9194523,-2.4947605,-2.7526891,-2.684081,-2.6057518,-2.5134652,-2.459208,-2.3306146,-2.3034334,-2.2520897,-2.2332304,-2.2104456,-2.1805272,-2.1544356,-5.4006104,-4.750263,-3.9296682,-3.5872812,-3.939601,-4.0928745,-3.889139,-3.6702785,-3.4574835,-3.326774,-2.992096,-2.9146755,-2.6329057,-2.5771146,-2.499411,-2.4252114,-2.3595533,-12.865369,-11.511637,-9.8804865,-8.561667,-8.236978,-8.097499,-7.4204197,-6.7680707,-6.2007895,-5.9014,-4.954685,-4.700801,-3.7620475,-3.5829186,-3.360574,-3.153646,-2.9731345,-18.037218,-16.938932,-17.927301,-16.728224,-15.296134,-14.719355,-13.062114,-11.6473,-10.536445,-10.104707,-8.151595,-7.520332,-5.6014657,-5.179996,-4.777065,-4.349267,-3.9900208,-23.027092,-21.826445,-23.076834,-26.837355,-28.776922,-27.151787,-23.768835,-20.677326,-18.710283,-18.248394,-14.288169,-12.69336,-9.141587,-8.143119,-7.5438366,-6.6751227,-6.0028653
4.23,3.0,0.30080548,0.25051215,0.06350503,-0.33117172,-1.0602207,-1.4090173,-1.4711826,-1.5384525,-1.5714664,-1.6079507,-1.6905458,-1.7074182,-1.8844234,-1.9009969,-1.9379431,-1.952214,-1.9654925,-1.1710516,-1.0721325,-0.9683269,-1.1679866,-1.7857194,-2.0808814,-2.0830297,-2.0811613,-2.0537364,-2.0447793,-2.0235167,-2.017685,-2.076267,-2.075765,-2.0830345,-2.0751364,-2.0682359,-2.6277914,-2.361364,-1.9930649,-2.0036347,-2.5095184,-2.7520819,-2.6913235,-2.6198328,-2.5319607,-2.4804149,-2.3556094,-2.326058,-2.2675464,-2.2494166,-2.2278857,-2.197823,-2.1709027,-5.4835668,-4.8433046,-4.0228434,-3.671385,-3.952206,-4.0924897,-3.897201,-3.6849997,-3.4764879,-3.3481176,-3.017125,-2.9370062,-2.6484184,-2.5933983,-2.5168672,-2.44249,-2.37601,-12.915651,-11.598849,-9.972088,-8.645532,-8.244317,-8.097771,-7.43076,-6.784584,-6.221134,-5.923139,-4.979821,-4.7221293,-3.7777236,-3.5994794,-3.3780777,-3.1708703,-2.9895613,-18.0538,-16.957207,-17.96175,-16.810139,-15.29811,-14.720661,-13.075246,-11.66609,-10.558301,-10.127027,-8.176913,-7.539786,-5.6173925,-5.196951,-4.794645,-4.3663936,-4.006401,-23.042976,-21.841892,-23.092415,-26.856253,-28.781054,-27.16032,-23.78436,-20.698473,-18.733423,-18.271507,-14.313813,-12.709726,-9.157913,-8.160591,-7.5615535,-6.6920385,-6.019166
4.23,3.5,0.24220629,0.18830185,0.0018145166,-0.38355815,-1.0805734,-1.4182339,-1.483245,-1.5531222,-1.5876013,-1.6250138,-1.708429,-1.7244079,-1.8963952,-1.9131391,-1.9504409,-1.9644474,-1.9771271,-1.2300295,-1.134804,-1.0297982,-1.2203432,-1.805432,-2.0901444,-2.0952547,-2.095941,-2.069951,-2.0618606,-2.041409,-2.0346146,-2.0882473,-2.0879204,-2.0955338,-2.0873635,-2.0798671,-2.687131,-2.4244056,-2.05432,-2.0559618,-2.5286138,-2.7613916,-2.7037103,-2.6347222,-2.5482533,-2.497514,-2.3735108,-2.3429246,-2.2795348,-2.2615852,-2.2403867,-2.2100437,-2.1825306,-5.5432644,-4.9067373,-4.083675,-3.7236545,-3.9701388,-4.1018925,-3.909907,-3.7001054,-3.4929302,-3.365252,-3.035046,-2.9537377,-2.660423,-2.6055932,-2.5293717,-2.4546978,-2.3876312,-12.95359,-11.656952,-10.031444,-8.697633,-8.259333,-8.107448,-7.444348,-6.8002834,-6.237962,-5.9403744,-4.997812,-4.7383866,-3.7897751,-3.6117477,-3.3905923,-3.1830382,-3.0011632,-18.068295,-16.971966,-17.985752,-16.861053,-15.309957,-14.730763,-13.089898,-11.682513,-10.575542,-10.144403,-8.195053,-7.5551066,-5.6295156,-5.2093205,-4.807175,-4.3784924,-4.017973,-23.056292,-21.854778,-23.105242,-26.87043,-28.792175,-27.172346,-23.79983,-20.715546,-18.750978,-18.289062,-14.332327,-12.723319,-9.170148,-8.173089,-7.574112,-6.7039943,-6.030686
4.23,4.0,0.20130654,0.1457638,-0.03914102,-0.4175723,-1.0992504,-1.4284147,-1.4944768,-1.5652368,-1.600104,-1.6377186,-1.7210851,-1.736835,-1.9052414,-1.9219967,-1.959339,-1.9730979,-1.9853494,-1.2711147,-1.1774946,-1.0705839,-1.2543336,-1.8237103,-2.100344,-2.1065457,-2.108088,-2.082471,-2.0745678,-2.0540721,-2.047023,-2.0970948,-2.0967796,-2.104432,-2.0960095,-2.088087,-2.7283835,-2.467193,-2.0949397,-2.0899286,-2.5465045,-2.77161,-2.71506,-2.6469016,-2.5607893,-2.5102234,-2.3861818,-2.3553123,-2.2883835,-2.2704463,-2.2492845,-2.218685,-2.1907482,-5.584598,-4.9495187,-4.123972,-3.7575755,-3.9872866,-4.112148,-3.9213722,-3.712347,-3.5054975,-3.3779657,-3.0477335,-2.9660792,-2.6692748,-2.6144571,-2.538269,-2.4633296,-2.3958445,-12.980824,-11.695805,-10.070667,-8.7314205,-8.274538,-8.117811,-7.4561276,-6.81269,-6.2506027,-5.953099,-5.0105605,-4.7505474,-3.7986348,-3.6206193,-3.399488,-3.191641,-3.0093637,-18.08,-16.983442,-18.00271,-16.89406,-15.322864,-14.741294,-13.102046,-11.695103,-10.588247,-10.157139,-8.207941,-7.5668364,-5.638387,-5.2182007,-4.816068,-4.3870454,-4.0261536,-23.066845,-21.864918,-23.115217,-26.880732,-28.803438,-27.183435,-23.812195,-20.728237,-18.763706,-18.3018,-14.345602,-12.734025,-9.179034,-8.181974,-7.5829997,-6.7124486,-6.03883
4.23,4.5,0.17295961,0.11662679,-0.066921666,-0.44059277,-1.1159469,-1.4375557,-1.5038812,-1.5747944,-1.6096307,-1.6471847,-1.730248,-1.7462187,-1.9118645,-1.9285821,-1.9658637,-1.9794176,-1.9913646,-1.2995543,-1.2066761,-1.0982525,-1.2773358,-1.8401223,-2.1094906,-2.115964,-2.117647,-2.091992,-2.0840309,-2.0632405,-2.0564141,-2.1037173,-2.1033628,-2.110956,-2.1023257,-2.0941005,-2.756902,-2.4963863,-2.1224985,-2.1129127,-2.5626354,-2.7807624,-2.724492,-2.6564615,-2.5703046,-2.5196831,-2.395356,-2.36471,-2.2950053,-2.2770271,-2.2558079,-2.2249978,-2.1967602,-5.6131086,-4.978626,-4.151317,-3.780524,-4.0028687,-4.1213117,-3.9308302,-3.721908,-3.5150003,-3.3874187,-3.05692,-2.9754877,-2.675895,-2.6210337,-2.5447907,-2.4696357,-2.4018533,-13.000416,-11.722279,-10.097303,-8.754267,-8.2886095,-8.1270075,-7.4656534,-6.8222485,-6.260068,-5.962531,-5.0197945,-4.7599597,-3.8052506,-3.6271827,-3.4060056,-3.1979268,-3.0153637,-18.089685,-16.992672,-18.01523,-16.916374,-15.334974,-14.750537,-13.111643,-11.704639,-10.597655,-10.166537,-8.217287,-7.576131,-5.6449957,-5.224744,-4.822579,-4.3932962,-4.0321403,-23.075504,-21.873114,-23.123203,-26.888365,-28.813517,-27.193146,-23.821777,-20.737686,-18.77304,-18.311142,-14.355286,-12.74271,-9.185631,-8.188485,-7.589497,-6.718631,-6.0447917
