    INT     ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,       INT        ,       INT        ,         FLOAT          ,         FLOAT          ,      INT       ,   BOOL   ,   BOOL   , BOOL , BOOL ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,       INT        ,       INT        ,         FLOAT          ,         FLOAT          ,   BOOL   ,   BOOL   ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         INT         ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,         FLOAT          ,INT
  1727156686,    2264.822356652174676,    2165.896681479097879,       0.920067960456036,       0.779932039543964,       0.911143306518210,       0.733243440783333,                 1,                 0,       2.304009605959561,       0.000000000000000,               3,1,0,0,0,       1.005478720207719,       0.872609808465041,       0.922868748801113,       0.777131251198887,       0.913297575235126,       0.730830039544037,                 1,                 0,       2.306582519734810,       0.000000000000000,1,0,       1.005247173794006,       0.870120016545815,       1.000000000000000,       0.000028312046799,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    2364.871710813107711,    2264.822356652174676,       0.917235815634362,       0.782764184365638,       0.910846724126865,       0.736447825608302,                 1,                 0,       2.301514536478268,       0.000000000000000,               4,1,0,0,0,       1.007744689973597,       0.875996474426043,       0.920067960456036,       0.779932039543964,       0.912982976264040,       0.734017587730468,                 1,                 0,       2.304009605959561,       0.000000000000000,1,0,       1.007508860547235,       0.873531096241637,       1.000000000000000,       0.000028307477299,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    2466.075505908255764,    2364.871710813107711,       0.914371083322347,       0.785628916677653,       0.910548447280901,       0.739710215059576,                 1,                 0,       2.299099339838708,       0.000000000000000,               5,1,0,0,0,       1.009998109767168,       0.879405323249741,       0.917235815634362,       0.782764184365638,       0.912664822902005,       0.737262342384280,                 1,                 0,       2.301514536478268,       0.000000000000000,1,0,       1.009756202270852,       0.876965333046175,       1.000000000000000,       0.000028306570019,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    2568.465990125989720,    2466.075505908255764,       0.911472561142042,       0.788527438857958,       0.910248470442274,       0.743033969314198,                 1,                 0,       2.296766284614284,       0.000000000000000,               6,1,0,0,0,       1.012238461035366,       0.882838223415544,       0.914371083322347,       0.785628916677653,       0.912342908977011,       0.740567707524001,                 1,                 0,       2.299099339838708,       0.000000000000000,1,0,       1.011988561704715,       0.880424754132956,       1.000000000000000,       0.000028308511308,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    2672.076959094863923,    2568.465990125989720,       0.908539075173870,       0.791460924826130,       0.909946772211331,       0.746422621027049,                 1,                 0,       2.294517878502747,       0.000000000000000,               7,1,0,0,0,       1.014465086876562,       0.886297124993614,       0.911472561142042,       0.788527438857958,       0.912017006191453,       0.743937261056039,                 1,                 0,       2.296766284614284,       0.000000000000000,1,0,       1.014205154705464,       0.883911472431775,       1.000000000000000,       0.000028312503950,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    2776.943820630980099,    2672.076959094863923,       0.905569479625408,       0.794430520374591,       0.909643312835773,       0.749879894501110,                 1,                 0,       2.292356867588934,       0.000000000000000,               8,1,0,0,0,       1.016677188413437,       0.889784077723578,       0.908539075173870,       0.791460924826130,       0.911686861423749,       0.747374774261403,                 1,                 0,       2.294517878502747,       0.000000000000000,1,0,       1.016405046232380,       0.887427705244517,       1.000000000000000,       0.000028317768883,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    2883.103663334055909,    2776.943820630980099,       0.902562656250907,       0.797437343749093,       0.909338031556744,       0.753409726916913,                 1,                 0,       2.290286235749631,       0.000000000000000,               9,1,0,0,0,       1.018873821134429,       0.893301251030741,       0.905569479625408,       0.794430520374591,       0.911352193856578,       0.750884233346286,                 1,                 0,       2.292356867588934,       0.000000000000000,1,0,       1.018587146225525,       0.890975794850054,       1.000000000000000,       0.000028323547755,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    2990.595329396865964,    2883.103663334055909,       0.899517513589192,       0.800482486410808,       0.909030843854833,       0.757016291784963,                 1,                 0,       2.288309204315106,       0.000000000000000,              10,1,0,0,0,       1.021053891195483,       0.896850956107158,       0.902562656250907,       0.797437343749093,       0.911012691860838,       0.754469863371617,                 1,                 0,       2.290286235749631,       0.000000000000000,1,0,       1.020750205365509,       0.894558231379436,       1.000000000000000,       0.000028329104695,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    3099.459491991959112,    2990.595329396865964,       0.896432985916030,       0.803567014083970,       0.908721638614719,       0.760704024950005,                 1,                 0,       2.286429231983818,       0.000000000000000,              11,1,0,0,0,       1.023216151770825,       0.900435670333212,       0.899517513589192,       0.800482486410808,       0.910668009752153,       0.758136154760219,                 1,                 0,       2.288309204315106,       0.000000000000000,1,0,       1.022892810767125,       0.898177678122213,       1.000000000000000,       0.000028333728930,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    3209.738737676841993,    3099.459491991959112,       0.893308031895888,       0.806691968104112,       0.908410275227615,       0.764477653449235,                 1,                 0,       2.284650015073509,       0.000000000000000,              12,1,0,0,0,       1.025359199458035,       0.904058064282116,       0.896432985916030,       0.803567014083970,       0.910317764349589,       0.761887892776700,                 1,                 0,       2.286429231983818,       0.000000000000000,1,0,       1.025013381596523,       0.901836999608664,       1.000000000000000,       0.000028336737350,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    3321.477654304249882,    3209.738737676841993,       0.890141632916882,       0.809858367083118,       0.908096580692116,       0.768342227565721,                 1,                 0,       2.282975488201998,       0.000000000000000,              13,1,0,0,0,       1.027481470787024,       0.907721031578399,       0.893308031895888,       0.806691968104112,       0.909961531370692,       0.765730190339962,                 1,                 0,       2.284650015073509,       0.000000000000000,1,0,       1.027110164633568,       0.905539292767689,       1.000000000000000,       0.000028337476992,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    3434.722924975274964,    3321.477654304249882,       0.886932791060341,       0.813067208939659,       0.907780346764644,       0.772303156495561,                 1,                 0,       2.281409825487597,       0.000000000000000,              14,1,0,0,0,       1.029581238893424,       0.911427721942733,       0.890141632916882,       0.809858367083118,       0.909598841701405,       0.769668524583036,                 1,                 0,       2.282975488201998,       0.000000000000000,1,0,       1.029181229804015,       0.909287921505237,       1.000000000000000,       0.000028335327714,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    3549.523428646105913,    3434.722924975274964,       0.883680526631291,       0.816319473368709,       0.907461327193407,       0.776366248130223,                 1,                 0,       2.279957442371650,       0.000000000000000,              15,1,0,0,0,       1.031656610408090,       0.915181577817416,       0.886932791060341,       0.813067208939659,       0.909229177548037,       0.773708777668580,                 1,                 0,       2.281409825487597,       0.000000000000000,1,0,       1.031224465691878,       0.913086555126133,       1.000000000000000,       0.000028329705228,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    3665.930348093768771,    3549.523428646105913,       0.880383875269830,       0.819616124730170,       0.907139235116554,       0.780537753452883,                 1,                 0,       2.278622998234702,       0.000000000000000,              16,1,0,0,0,       1.033705522587552,       0.918986374960953,       0.883680526631291,       0.816319473368709,       0.908851968454333,       0.777857282467719,                 1,                 0,       2.279957442371650,       0.000000000000000,1,0,       1.033237575025037,       0.916939211100491,       1.000000000000000,       0.000028320063593,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    3783.997286005712795,    3665.930348093768771,       0.877041884562308,       0.822958115437692,       0.906813740709772,       0.784824416204646,                 1,                 0,       2.277411399946507,       0.000000000000000,              17,1,0,0,0,       1.035725740787559,       0.922846267522180,       0.880383875269830,       0.819616124730170,       0.908466587278626,       0.782120873711888,                 1,                 0,       2.278622998234702,       0.000000000000000,1,0,       1.035218070173674,       0.920850302671707,       1.000000000000000,       0.000028305898049,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    3903.780390076522963,    3783.997286005712795,       0.873653610091012,       0.826346389908988,       0.906484469139735,       0.789233528568712,                 1,                 0,       2.276327806534464,       0.000000000000000,              18,1,0,0,0,       1.037714856321663,       0.926765838174251,       0.877041884562308,       0.822958115437692,       0.908072346115440,       0.786506945426914,                 1,                 0,       2.277411399946507,       0.000000000000000,1,0,       1.037163268647608,       0.924824691970640,       1.000000000000000,       0.000028286747931,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    4025.338488118903115,    3903.780390076522963,       0.870218110900913,       0.829781889099087,       0.906150998918259,       0.793772993705082,                 1,                 0,       2.275377635199349,       0.000000000000000,              19,1,0,0,0,       1.039670284751503,       0.930750153954128,       0.873653610091012,       0.826346389908988,       0.907668492171696,       0.791023515566945,                 1,                 0,       2.276327806534464,       0.000000000000000,1,0,       1.039070288579271,       0.928867749383912,       1.000000000000000,       0.000028262199273,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    4148.733234314833680,    4025.338488118903115,       0.866734444351780,       0.833265555648220,       0.905812860780874,       0.798451396111926,                 1,                 0,       2.274566568927538,       0.000000000000000,              20,1,0,0,0,       1.041589264688359,       0.934804828565858,       0.870218110900913,       0.829781889099087,       0.907254203657324,       0.795679298878263,                 1,                 0,       2.275377635199349,       0.000000000000000,1,0,       1.040936044196201,       0.932985420015701,       1.000000000000000,       0.000028231887147,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    4274.029267872450873,    4148.733234314833680,       0.863201660243254,       0.836798339756746,       0.905469537190277,       0.803278081020058,                 1,                 0,       2.273900565963662,       0.000000000000000,              21,1,0,0,0,       1.043468857201200,       0.938936092078468,       0.866734444351780,       0.833265555648220,       0.906828585741826,       0.800483789210801,                 1,                 0,       2.274566568927538,       0.000000000000000,1,0,       1.042757241277135,       0.937184298238808,       1.000000000000000,       0.000028195498359,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    4401.294385557508576,    4274.029267872450873,       0.859618794212827,       0.840381205787173,       0.905120462569395,       0.808263244148112,                 1,                 0,       2.273385871481031,       0.000000000000000,              22,1,0,0,0,       1.045305945839889,       0.943150869056439,       0.863201660243254,       0.836798339756746,       0.906390666535926,       0.805447352787033,                 1,                 0,       2.273900565963662,       0.000000000000000,1,0,       1.044530372521329,       0.941471711565251,       1.000000000000000,       0.000028152773483,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    4530.599729735670735,    4401.294385557508576,       0.855984860349395,       0.844015139650605,       0.904765024433940,       0.813418033414074,                 1,                 0,       2.273029031806153,       0.000000000000000,              23,1,0,0,0,       1.047097237384841,       0.947456866365131,       0.859618794212827,       0.840381205787173,       0.905939393189499,       0.810581334089193,                 1,                 0,       2.273385871481031,       0.000000000000000,1,0,       1.046251712819894,       0.945855815196586,       1.000000000000000,       0.000028103508687,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    4662.019993784520921,    4530.599729735670735,       0.852298842933461,       0.847701157066539,       0.904402565564567,       0.818754664516069,                 1,                 0,       2.272836911600143,       0.000000000000000,              24,1,0,0,0,       1.048839263402640,       0.951862672140960,       0.855984860349395,       0.844015139650605,       0.905473628131397,       0.815898176389959,                 1,                 0,       2.273029031806153,       0.000000000000000,1,0,       1.047917314370545,       0.950345698915605,       1.000000000000000,       0.000028047557526,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    4795.633647006470710,    4662.019993784520921,       0.848559687284630,       0.851440312715370,       0.904032387371297,       0.824286552592248,                 1,                 0,       2.272816714462283,       0.000000000000000,              25,1,0,0,0,       1.050528382640328,       0.956377867665916,       0.852298842933461,       0.847701157066539,       0.904992145438236,       0.821411559359847,                 1,                 0,       2.272836911600143,       0.000000000000000,1,0,       1.049523001534266,       0.954951508315213,       1.000000000000000,       0.000027984832079,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    4929.765274311147550,    4795.633647006470710,       0.844816485371112,       0.855183514628888,       0.903610003013297,       0.829963724420548,                 1,                 0,       2.272972717271848,       0.000000000000000,              26,1,0,0,0,       1.052082921683554,       0.960965471317540,       0.848559687284630,       0.851440312715370,       0.904441329605103,       0.827109818921907,                 1,                 0,       2.272816714462283,       0.000000000000000,1,0,       1.051003592853451,       0.959653560352788,       1.000000000000000,       0.000027906929847,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    5061.658215160552572,    4929.765274311147550,       0.841148493755013,       0.858851506244987,       0.903107457797216,       0.835681454803440,                 1,                 0,       2.273296676485661,       0.000000000000000,              27,1,0,0,0,       1.053428472518954,       0.965546916608060,       0.844816485371112,       0.855183514628888,       0.903796031877125,       0.832909800717966,                 1,                 0,       2.272972717271848,       0.000000000000000,1,0,       1.052299517106271,       0.964376557265499,       1.000000000000000,       0.000027810370991,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    5191.406249578594725,    5061.658215160552572,       0.837552998840776,       0.862447001159224,       0.902603132293949,       0.841426904738966,                 1,                 0,       2.273778704485777,       0.000000000000000,              28,1,0,0,0,       1.054661714075519,       0.970109381570898,       0.841148493755013,       0.858851506244987,       0.903154116278762,       0.838735680736277,                 1,                 0,       2.273296676485661,       0.000000000000000,1,0,       1.053482897241638,       0.969075771311158,       1.000000000000000,       0.000027711363262,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    5319.097444488236761,    5191.406249578594725,       0.834027393740541,       0.865972606259459,       0.902096647537153,       0.847204611333998,                 1,                 0,       2.274409626360026,       0.000000000000000,              29,1,0,0,0,       1.055787489654057,       0.974659990703640,       0.837552998840776,       0.862447001159224,       0.902514910791195,       0.844592200376253,                 1,                 0,       2.273778704485777,       0.000000000000000,1,0,       1.054558630186284,       0.973758757382254,       1.000000000000000,       0.000027610401036,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    5444.814581349765831,    5319.097444488236761,       0.830569172999063,       0.869430827000937,       0.901587692381590,       0.853019015677685,                 1,                 0,       2.275180925316540,       0.000000000000000,              30,1,0,0,0,       1.056810427080483,       0.979205554270773,       0.834027393740541,       0.865972606259459,       0.901877819276344,       0.850483992136566,                 1,                 0,       2.274409626360026,       0.000000000000000,1,0,       1.055531379468108,       0.978432728976997,       1.000000000000000,       0.000027507950211,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    5568.635545976559115,    5444.814581349765831,       0.827175928202395,       0.872824071797605,       0.901076016710586,       0.858874475892910,                 1,                 0,       2.276084692797904,       0.000000000000000,              31,1,0,0,0,       1.057734948265311,       0.983752594386875,       0.830569172999063,       0.869430827000937,       0.901242315640846,       0.856415594346010,                 1,                 0,       2.275180925316540,       0.000000000000000,1,0,       1.056405588212368,       0.983104586574172,       1.000000000000000,       0.000027404444852,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    5690.633684651904332,    5568.635545976559115,       0.823845344233073,       0.876154655766927,       0.900561425050353,       0.864775278998445,                 1,                 0,       2.277113582703164,       0.000000000000000,              32,1,0,0,0,       1.058565277923099,       0.988307369309993,       0.827175928202395,       0.872824071797605,       0.900607938260003,       0.862391464462528,                 1,                 0,       2.276084692797904,       0.000000000000000,1,0,       1.057185490809414,       0.987780943961699,       1.000000000000000,       0.000027300285115,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    5810.878130086870442,    5690.633684651904332,       0.820575195948849,       0.879424804051151,       0.900043770649701,       0.870725651842871,                 1,                 0,       2.278260769260312,       0.000000000000000,              33,1,0,0,0,       1.059305451740942,       0.992875896191357,       0.823845344233073,       0.876154655766927,       0.899974284708193,       0.868415991219754,                 1,                 0,       2.277113582703164,       0.000000000000000,1,0,       1.057875123579165,       0.992468152816691,       1.000000000000000,       0.000027195836551,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    5929.434100258909893,    5810.878130086870442,       0.817363345163848,       0.882636654836152,       0.899522950001359,       0.876729771310698,                 1,                 0,       2.279519908171744,       0.000000000000000,              34,1,0,0,0,       1.059959324110618,       0.997463972492329,       0.820575195948849,       0.879424804051151,       0.899341006766215,       0.874493505903387,                 1,                 0,       2.278260769260312,       0.000000000000000,1,0,       1.058478334619153,       0.997172325806282,       1.000000000000000,       0.000027091430152,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156686,    6046.363172785444476,    5929.434100258909893,       0.817363345163848,       0.882636654836152,       0.898707805731572,       0.880628292948643,                 1,                 0,       2.279519908171744,       0.000000000000000,              35,1,1,1,1,       1.058998793009933,       1.001899358408354,       0.817363345163848,       0.882636654836152,       0.898707805731572,       0.880628292948643,                 1,                 0,       2.279519908171744,       0.000000000000000,1,0,       1.058998793009933,       1.001899358408354,       1.000000000000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000000000000,                    3,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156687,    2511.206386276194735,    2437.349547175103908,       0.939162698947794,       0.760837301052206,       0.973848514277397,       0.713748946744255,                 1,                 0,       2.375249818048162,       0.000000000000000,               1,1,0,0,0,       1.032022825391988,       0.832759210058289,       1.000000000000000,       0.700000000000000,       1.015772225636870,       0.657672159253741,                 1,                 0,       2.475018654028518,       0.000000000000000,0,0,       1.000660272741677,       0.762491795319625,       1.000000000000000,       0.049609225224377,                    2,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156687,    2603.932356765903933,    2511.206386276194735,       0.935970029529795,       0.764029970470205,       0.944496624028706,       0.719718415533042,                 1,                 0,       2.371536874056932,       0.000000000000000,               2,1,0,0,0,       1.004167819045638,       0.839534974882654,       0.939162698947794,       0.760837301052206,       0.946814307631009,       0.716917378888393,                 1,                 0,       2.375249818048162,       0.000000000000000,1,0,       1.003373689600947,       0.836455945530210,       1.000000000000000,       0.000034431232169,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156687,    2697.829357220401107,    2603.932356765903933,       0.932740209865549,       0.767259790134451,       0.944025818578356,       0.723228778690699,                 1,                 0,       2.367926841766170,       0.000000000000000,               3,1,0,0,0,       1.006905682943660,       0.843390524506126,       0.935970029529795,       0.764029970470205,       0.946307351653376,       0.720409773456307,                 1,                 0,       2.371536874056932,       0.000000000000000,1,0,       1.006092944412413,       0.840341427995728,       1.000000000000000,       0.000034397474345,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156687,    2792.932227050158872,    2697.829357220401107,       0.929472049861243,       0.770527950138757,       0.943554700359278,       0.726796810277464,                 1,                 0,       2.364422553997962,       0.000000000000000,               4,1,0,0,0,       1.009628895218729,       0.847259858912522,       0.932740209865549,       0.767259790134451,       0.945796730924192,       0.723959181655423,                 1,                 0,       2.367926841766170,       0.000000000000000,1,0,       1.008794552580406,       0.844242281180735,       1.000000000000000,       0.000034364473019,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156687,    2889.277479171933919,    2792.932227050158872,       0.926164386833084,       0.773835613166916,       0.943083410210556,       0.730425760228932,                 1,                 0,       2.361027123574796,       0.000000000000000,               5,1,0,0,0,       1.012336617542162,       0.851144212497338,       0.929472049861243,       0.770527950138757,       0.945282322445383,       0.727568885897577,                 1,                 0,       2.364422553997962,       0.000000000000000,1,0,       1.011477497294990,       0.848159902324541,       1.000000000000000,       0.000034331354741,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156687,    2986.903377357788031,    2889.277479171933919,       0.922816084532956,       0.777183915467044,       0.942612067267805,       0.734119066209628,                 1,                 0,       2.357743941565758,       0.000000000000000,               6,1,0,0,0,       1.015027850691881,       0.855044896386993,       0.926164386833084,       0.773835613166916,       0.944763972823139,       0.731242355742763,                 1,                 0,       2.361027123574796,       0.000000000000000,1,0,       1.014140588487224,       0.852095767855038,       1.000000000000000,       0.000034297275235,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156687,    3085.850018634755997,    2986.903377357788031,       0.919426031866938,       0.780573968133062,       0.942140765253185,       0.737880375707055,                 1,                 0,       2.354576675855481,       0.000000000000000,               7,1,0,0,0,       1.017701430024335,       0.858963318655070,       0.922816084532956,       0.777183915467044,       0.944241493982369,       0.734983270156180,                 1,                 0,       2.357743941565758,       0.000000000000000,1,0,       1.016782457441971,       0.856051454053111,       1.000000000000000,       0.000034261422341,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156687,    3186.159421218499119,    3085.850018634755997,       0.915993141247615,       0.784006858752385,       0.941669568628164,       0.741713570482554,                 1,                 0,       2.351529270099083,       0.000000000000000,               8,1,0,0,0,       1.020356020951363,       0.862901006633503,       0.919426031866938,       0.780573968133062,       0.943714658584267,       0.738795542176066,                 1,                 0,       2.354576675855481,       0.000000000000000,1,0,       1.019401551230020,       0.860028659939680,       1.000000000000000,       0.000034223019287,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156687,    3287.875618532696990,    3186.159421218499119,       0.912516346600453,       0.787483653399547,       0.941198508687357,       0.745622793602047,                 1,                 0,       2.348605943219682,       0.000000000000000,               9,1,0,0,0,       1.022990114442732,       0.866859631461272,       0.915993141247615,       0.784006858752385,       0.943183195137036,       0.742683346299194,                 1,                 0,       2.351529270099083,       0.000000000000000,1,0,       1.021996126964398,       0.864029232624896,       1.000000000000000,       0.000034181327448,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156687,    3391.044759909615095,    3287.875618532696990,       0.908994600872766,       0.791005399127234,       0.940727579627239,       0.749612479447814,                 1,                 0,       2.345811189472585,       0.000000000000000,              10,1,0,0,0,       1.025602022679404,       0.870841035173872,       0.912516346600453,       0.787483653399547,       0.942646782890959,       0.746651148857242,                 1,                 0,       2.348605943219682,       0.000000000000000,1,0,       1.024564245914055,       0.868055195310955,       1.000000000000000,       0.000034135650260,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
  1727156687,    3495.715218689478206,    3391.044759909615095,       0.905426873105839,       0.794573126894161,       0.940256734664260,       0.753687386990762,                 1,                 0,       2.343149779319165,       0.000000000000000,              11,1,0,0,0,       1.028189874820977,       0.874847260500631,       0.908994600872766,       0.791005399127234,       0.942105046411892,       0.750703741865328,                 1,                 0,       2.345811189472585,       0.000000000000000,1,0,       1.027103767447081,       0.872108778333663,       1.000000000000000,       0.000034085336097,                    1,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,      -0.333333333333333,      -0.333333333333333,      -0.266932922021017,      -0.266932922021017,         1
